id	name	subject	semester
57	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
58	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
59	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
60	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
61	medicina	COMUNICACIÓN EFECTIVA EN EL CONTEXTO DE LA SALUD	2
62	medicina	INGLES I	2
63	medicina	INGLES I	2
64	medicina	INGLES I	2
65	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
66	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
67	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
68	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
69	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
70	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
71	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
72	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
73	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
74	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
75	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
76	medicina	INTRODUCCION A LA MEDICINA Y PROCEDIMIENTOS	3
77	medicina	FISIOLOGIA HUMANA II	3
78	medicina	FISIOLOGIA HUMANA II	3
79	medicina	FISIOLOGIA HUMANA II	3
80	medicina	FISIOLOGIA HUMANA II	3
81	medicina	FISIOLOGIA HUMANA II	3
82	medicina	HISTOLOGIA	3
83	medicina	HISTOLOGIA	3
84	medicina	HISTOLOGIA	3
85	medicina	HISTOLOGIA	3
86	medicina	HISTOLOGIA	3
87	medicina	HISTOLOGIA	3
88	medicina	HISTOLOGIA	3
89	medicina	HISTOLOGIA	3
90	medicina	HISTOLOGIA	3
91	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
92	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
93	medicina	METODOLOGIA DE LA INVESTIGACION EN SALUD	3
94	medicina	INGLES II	3
95	medicina	INGLES II	3
96	medicina	INGLES II	3
97	medicina	PSICOLOGIA MEDICA	4
98	medicina	PSICOLOGIA MEDICA	4
99	medicina	PSICOLOGIA MEDICA	4
100	medicina	FISIOPATOLOGIA I	4
101	medicina	FISIOPATOLOGIA I	4
102	medicina	FISIOPATOLOGIA I	4
103	medicina	FISIOPATOLOGIA I	4
104	medicina	FISIOPATOLOGIA I	4
105	medicina	FISIOPATOLOGIA I	4
106	medicina	FISIOPATOLOGIA I	4
107	medicina	FISIOPATOLOGIA I	4
108	medicina	FISIOPATOLOGIA I	4
109	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
110	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
111	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
112	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
113	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
114	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
115	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
116	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
117	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
118	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
119	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
120	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
121	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
122	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
123	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
124	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
125	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
126	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
127	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
128	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
129	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
130	medicina	SEMIOLOGIA MEDICO - QUIRURGICA I	4
131	medicina	NEUROCIENCIA BASICA	4
132	medicina	NEUROCIENCIA BASICA	4
133	medicina	NEUROCIENCIA BASICA	4
134	medicina	NEUROCIENCIA BASICA	4
135	medicina	NEUROCIENCIA BASICA	4
136	medicina	NEUROCIENCIA BASICA	4
137	medicina	FARMACOLOGIA MEDICA I	4
138	medicina	FARMACOLOGIA MEDICA I	4
139	medicina	FARMACOLOGIA MEDICA I	4
140	medicina	FARMACOLOGIA MEDICA I	4
141	medicina	FARMACOLOGIA MEDICA I	4
142	medicina	FARMACOLOGIA MEDICA I	4
143	medicina	FARMACOLOGIA MEDICA I	4
144	medicina	FARMACOLOGIA MEDICA I	4
145	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
146	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
147	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
148	medicina	MICROBIOLOGIA GENERAL E INMUNOLOGIA	4
149	medicina	BIOESTADISTICA	4
150	medicina	PSICOPATOLOGIA  MEDICA	5
151	medicina	PSICOPATOLOGIA  MEDICA	5
152	medicina	PSICOPATOLOGIA  MEDICA	5
153	medicina	PSICOPATOLOGIA  MEDICA	5
154	medicina	PSICOPATOLOGIA  MEDICA	5
155	medicina	FISIOPATOLOGIA II	5
156	medicina	FISIOPATOLOGIA II	5
157	medicina	FISIOPATOLOGIA II	5
158	medicina	FISIOPATOLOGIA II	5
159	medicina	FISIOPATOLOGIA II	5
160	medicina	FISIOPATOLOGIA II	5
161	medicina	FISIOPATOLOGIA II	5
162	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
163	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
164	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
165	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
166	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
167	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
168	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
169	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
170	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
171	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
172	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
173	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
174	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
175	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
176	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
177	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
178	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
179	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
180	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
181	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
182	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
183	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
184	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
185	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
186	medicina	SEMIOLOGIA MEDICO - QUIRURGICA II	5
187	medicina	FARMACOLOGIA MEDICA II	5
188	medicina	FARMACOLOGIA MEDICA II	5
189	medicina	FARMACOLOGIA MEDICA II	5
190	medicina	FARMACOLOGIA MEDICA II	5
191	medicina	ENFERMEDADES INFECCIOSAS	5
192	medicina	ENFERMEDADES INFECCIOSAS	5
193	medicina	ENFERMEDADES INFECCIOSAS	5
194	medicina	ENFERMEDADES INFECCIOSAS	5
195	medicina	MEDICINA BASADA	5
196	medicina	EN LA EVIDENCIA	5
197	medicina	EPIDEMIOLOGIA Y	5
198	medicina	EN LA EVIDENCIA	5
199	medicina	EPIDEMIOLOGIA Y	5
200	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
201	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
202	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
203	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
204	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
205	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
206	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
207	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
208	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
209	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
210	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
211	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
212	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
213	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
214	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
215	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
216	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
217	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
218	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
219	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
220	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
221	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
222	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
223	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
224	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
225	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
226	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
227	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
228	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
229	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
230	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
231	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
232	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
233	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA I	6
234	medicina	NEUROCIENCIA CLINICA	6
235	medicina	NEUROCIENCIA CLINICA	6
236	medicina	NEUROCIENCIA CLINICA	6
237	medicina	NEUROCIENCIA CLINICA	6
238	medicina	NEUROCIENCIA CLINICA	6
239	medicina	NEUROCIENCIA CLINICA	6
240	medicina	NEUROCIENCIA CLINICA	6
241	medicina	NEUROCIENCIA CLINICA	6
242	medicina	NEUROCIENCIA CLINICA	6
243	medicina	NEUROCIENCIA CLINICA	6
244	medicina	NEUROCIENCIA CLINICA	6
245	medicina	NEUROCIENCIA CLINICA	6
246	medicina	NEUROCIENCIA CLINICA	6
247	medicina	NEUROCIENCIA CLINICA	6
248	medicina	NEUROCIENCIA CLINICA	6
249	medicina	NEUROCIENCIA CLINICA	6
250	medicina	NEUROCIENCIA CLINICA	6
251	medicina	NEUROCIENCIA CLINICA	6
252	medicina	NEUROCIENCIA CLINICA	6
253	medicina	NEUROCIENCIA CLINICA	6
254	medicina	SALUD PUBLICA Y GESTION	6
255	medicina	SALUD PUBLICA Y GESTION	6
256	medicina	INGLES PARA MEDICINA I	6
257	medicina	INGLES PARA MEDICINA I	6
258	medicina	INGLES PARA MEDICINA I	6
259	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
260	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
261	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
262	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
263	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
264	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
265	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
266	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
267	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
268	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
269	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
270	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
271	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
272	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
273	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
274	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
275	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
276	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
277	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
278	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
279	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
280	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
281	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
282	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
283	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
284	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
285	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
286	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
287	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
288	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
289	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
290	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
291	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
292	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA II	7
293	medicina	TRAUMATOLOGIA Y ORTOPEDIA	7
294	medicina	NUTRICION Y VIDA SANA	7
295	medicina	NUTRICION Y VIDA SANA	7
296	medicina	SEMINARIO PARA LA INVESTIGACION EN SALUD	7
297	medicina	SEMINARIO PARA LA INVESTIGACION EN SALUD	7
298	medicina	INGLES PARA MEDICINA II	7
299	medicina	INGLES PARA MEDICINA II	7
300	medicina	INGLES PARA MEDICINA II	7
301	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
302	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
303	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
304	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
305	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
306	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
307	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
308	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
309	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
310	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
311	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
312	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
313	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
314	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
315	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
316	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
317	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
318	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
319	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
320	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
321	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
322	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
323	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
324	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
325	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
326	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
327	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
328	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
329	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
330	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
331	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
332	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
333	medicina	INTEGRADO DE MEDICINA INTERNA Y CIRUGIA III	8
334	medicina	DERMATOLOGIA	8
335	medicina	DERMATOLOGIA	8
336	medicina	DERMATOLOGIA	8
337	medicina	DERMATOLOGIA	8
338	medicina	DERMATOLOGIA	8
339	medicina	DERMATOLOGIA	8
340	medicina	PROYECTO DE INVESTIGACION EN SALUD I	8
341	medicina	PROYECTO DE INVESTIGACION EN SALUD I	8
342	medicina	PROYECTO DE INVESTIGACION EN SALUD I	8
343	medicina	PROYECTO DE INVESTIGACION EN SALUD I	8
344	medicina	PROYECTO DE INVESTIGACION EN SALUD I	8
345	medicina	PROYECTO DE INVESTIGACION EN SALUD I	8
346	medicina	MEDICINA PREVENTIVA	9
347	medicina	MEDICINA PREVENTIVA	9
348	medicina	MEDICINA LABORAL / TOXICOLOGIA	9
349	medicina	MEDICINA LABORAL / TOXICOLOGIA	9
350	medicina	MEDICINA LABORAL / TOXICOLOGIA	9
351	medicina	PROYECTO DE INVESTIGACION EN SALUD II	9
352	medicina	PROYECTO DE INVESTIGACION EN SALUD II	9
353	medicina	PROYECTO DE INVESTIGACION EN SALUD II	9
354	medicina	PROYECTO DE INVESTIGACION EN SALUD II	9
355	medicina	PROYECTO DE INVESTIGACION EN SALUD II	9
356	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
357	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
358	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
359	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
360	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
361	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
362	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
363	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
364	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
365	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
366	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
367	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
368	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
369	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
370	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
371	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
372	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
373	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
374	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
375	medicina	ATENCION PRIMARIA Y MEDICINA FAMILIAR	10
376	medicina	GINECOLOGIA Y OBSTETRICIA	10
377	medicina	GERIATRIA	10
378	medicina	GERIATRIA	10
379	medicina	GERIATRIA	10
380	medicina	GERIATRIA	10
381	medicina	GERIATRIA	10
382	medicina	GERIATRIA	10
383	medicina	GERIATRIA	10
384	medicina	GERIATRIA	10
385	medicina	GERIATRIA	10
386	medicina	GERIATRIA	10
387	medicina	GERIATRIA	10
388	medicina	GERIATRIA	10
389	medicina	GERIATRIA	10
390	medicina	GERIATRIA	10
391	medicina	GERIATRIA	10
392	medicina	GERIATRIA	10
393	medicina	GERIATRIA	10
394	medicina	GERIATRIA	10
395	medicina	GERIATRIA	10
396	medicina	GERIATRIA	10
397	medicina	GERIATRIA	10
398	medicina	GERIATRIA	10
399	medicina	GERIATRIA	10
400	medicina	GERIATRIA	10
401	medicina	GERIATRIA	10
402	medicina	GERIATRIA	10
403	medicina	GERIATRIA	10
404	medicina	GERIATRIA	10
405	medicina	GERIATRIA	10
406	medicina	GERIATRIA	10
407	medicina	GERIATRIA	10
408	medicina	GERIATRIA	10
409	medicina	INTERNADO DE MEDICINA INTERNA	11
410	medicina	INTERNADO DE MEDICINA INTERNA	11
411	medicina	INTERNADO DE MEDICINA INTERNA	11
412	medicina	INTERNADO DE MEDICINA INTERNA	11
413	medicina	INTERNADO DE MEDICINA INTERNA	11
414	medicina	INTERNADO DE MEDICINA INTERNA	11
415	medicina	INTERNADO DE MEDICINA INTERNA	11
416	medicina	INTERNADO DE MEDICINA INTERNA	11
417	medicina	INTERNADO DE MEDICINA INTERNA	11
418	medicina	INTERNADO DE MEDICINA INTERNA	11
419	medicina	INTERNADO DE MEDICINA INTERNA	11
420	medicina	INTERNADO DE MEDICINA INTERNA	11
421	medicina	INTERNADO DE MEDICINA INTERNA	11
422	medicina	INTERNADO DE MEDICINA INTERNA	11
423	medicina	INTERNADO DE MEDICINA INTERNA	11
424	medicina	INTERNADO DE MEDICINA INTERNA	11
425	medicina	INTERNADO DE MEDICINA INTERNA	11
426	medicina	INTERNADO DE MEDICINA INTERNA	11
427	medicina	INTERNADO DE MEDICINA INTERNA	11
428	medicina	INTERNADO DE MEDICINA INTERNA	11
429	medicina	INTERNADO DE MEDICINA INTERNA	11
430	medicina	INTERNADO DE MEDICINA INTERNA	11
431	medicina	INTERNADO DE MEDICINA INTERNA	11
432	medicina	INTERNADO DE MEDICINA INTERNA	11
433	medicina	INTERNADO DE MEDICINA INTERNA	11
434	medicina	INTERNADO DE MEDICINA INTERNA	11
435	medicina	INTERNADO DE MEDICINA INTERNA	11
436	medicina	INTERNADO DE PSIQUIATRIA Y SALUD MENTAL	11
437	medicina	INTERNADO DE PSIQUIATRIA Y SALUD MENTAL	11
438	medicina	INTERNADO DE PSIQUIATRIA Y SALUD MENTAL	11
439	medicina	INTERNADO DE PSIQUIATRIA Y SALUD MENTAL	11
440	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
441	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
442	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
443	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
444	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
445	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
446	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
447	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
448	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
449	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
450	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
451	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
452	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
453	medicina	INTERNADO DE CIRUGIA Y ESPECIALIDADES QUIRURGICAS	12
