PLANILLA DE NECESIDADES BIBLIOGRAFICAS 2022						
						
Inglés II 		DA English Center. (2018). Material propio elaborado por académicos.	OBLIGATORIA	0		0
Inglés II 		• Hill, H. (2016). Diccionario Cambridge Pocket (10ª ed.). Cambridge, United Kingdom: Cambridge University Press.	COMPLEMENTARIA	20	28320	1
Inglés II 		• Marks, J. (2007). English Pronunciation in Use Elementary. Cambridge University Press.	COMPLEMENTARIA	2	28421	1
Inglés II 		"• McCarthy, M., McCarten, J., & Sandiford, H. (2014). ""Touchstone 1"" (2nd ed.). Cambridge University Press."	COMPLEMENTARIA	1	28297	1
Inglés II 		• Murphy, R. (2015). English Grammar in Use Elementary. Cambridge University Press.	COMPLEMENTARIA	2	26240	1
Inglés II 		• Wilson, K. (2016). Smart Choice 1 (3rd ed.). Oxford University Press.	COMPLEMENTARIA	3	27243	1
Inglés II 		• Wilson, K., & Healy, T. (2016). Smart Choice Starter (3rd ed.). Oxford University Press.	COMPLEMENTARIA	3	27243	1
Riesgos Críticos 		González, E (2009). Ley de Prevención de riesgos labora/es.Editorial Tecnos.	OBLIGATORIA	5	28718	1
Riesgos Críticos 		• Mutual de Seguridad. Ley 16.744 (1968): establece normas sobre accidentes del trabajo y enfermedades profesionales.	OBLIGATORIA	0		0
Riesgos Críticos 		• Stephen R. Chapman y Larrk. Producción Agrícola Principios y Prácticas. Editorial Acribia.	OBLIGATORIA	9	28682	1
Control de Emergencias e Incendios		Jiménez C, Gómez M (201 O). Manipulación de equipos de protección contra incendios que empleen gases f/uorados como agente extintor.	OBLIGATORIA	2	28674	1
Control de Emergencias e Incendios		• Robles .J (2009). Manual de la atención de salud mental para víctimas de desastres. Editorial: Andrés Bello.	OBLIGATORIA	2	28714	1
Control de Emergencias e Incendios		• Linaza, L. M. A. (2005). Elaboración de un Plan de Emergencia en la Empresa. FC Editorial.	OBLIGATORIA	1	28729	1
Control de Emergencias e Incendios		• Maturana S, (2008). Primeros Auxilios. Grupo Clasa Editoria	OBLIGATORIA	0		0
Salud Ocupacional 		Asensio-Cuesta, S., Ceca, M. J. B., & Más, J. A. D. (2012). Evaluación ergonómica de puestos de trabajo. Editorial Paraninfo.	OBLIGATORIA	2	28711	1
Salud Ocupacional 		• Tixa, S. (2006). Atlas De Anatomía Palpatoria Tomo 1. Cuello, Tronco Y Extremidad Superior. Elsevier Masson.	OBLIGATORIA	0		0
Taller 111 Control de Riesgos 		González, E (2009). Ley de Prevención de riesgos laborales.Editorial Tecnos.	OBLIGATORIA	5	28718	1
Taller 111 Control de Riesgos 		• Mutual de Seguridad. Ley 16.744 (1968): establece normas sobre accidentes del trabajo y enfermedades profesionales.	OBLIGATORIA	0		0
Proyecto de Titulación 		Tugendhat, E., Vicuña, A.M., & López, C. (2001). El libro de Manuel y Camita: Diálogos sobre ética. Barcelona: Gedisa Editorial.	OBLIGATORIA	0		0
Proyecto de Titulación 		• M uñoz, R. C. (201 1 ). Cómo elaborar y asesorar una investigación de tesis (2a. ed.). Naucalpan de Juárez: Pearson Educación.	OBLIGATORIA	1	24839	1
Proyecto de Titulación 		• Ñaupas, P. H., Yaldivia, D.M. R., Palacios, Y. J. J., & Romero, D. H. E. (2018). Metodología de la investigación: Cuantitativa-cualitativa y redacción de la tesis.	COMPLEMENTARIA	9	27861	1
Proyecto de Titulación 		• Hernández, S. R., & Fernández, C. C. B. L. M. P. (January O 1, 201 O). Metodología de la investigación.	COMPLEMENTARIA	18	25115	1
Practica Laboral 		Barbera, E. (2008). El estilo e-portafolio. Barcelona: UOC.	OBLIGATORIA	1	25975	1
Practica Laboral 		"Klenowski, V. (2014). Desarrollo de portafolios para el aprendizaje y la evaluación.Madrid: Narcea Edición.
"	OBLIGATORIA	1	22639	1
Practica Laboral 		Valles, M. M. S. (2009). Técnicas cualitativae investigación social: Reflexión metodológica y práctica profesional. Madrid: Síntesis.	COMPLEMENTARIA	8	14923	1
Practica Laboral 		Adler, R. 8., Elrnhorst, J. M., Mascaró, S. P., & González, P. J. R. (2005). Comunicación organizacional: Principios y prácticas para negocios y profesiones. México: McGraw-Hill.	COMPLEMENTARIA	3	20977	1
Practica Laboral 		Barbera, E. (2008). El estilo e-portafolio. Barcelona: UOC.	OBLIGATORIA	1	25975	1
Practica Laboral 		"Klenowski, V. (2014). Desarrollo de portafolios para el aprendizaje y la evaluación.Madrid: Narcea Edición.
"	OBLIGATORIA	1	22639	1
Practica Laboral 		Valles, M. M. S. (2009). Técnicas cualitativae investigación social: Reflexión metodológica y práctica profesional. Madrid: Síntesis.	COMPLEMENTARIA	8	14923	1
Practica Laboral 		Adler, R. 8., Elrnhorst, J. M., Mascaró, S. P., & González, P. J. R. (2005). Comunicación organizacional: Principios y prácticas para negocios y profesiones. México: McGraw-Hill.	COMPLEMENTARIA	3	20977	1
