 BIBLIOGRAFICA DERECHO						
						
Instituciones  de Derecho Romano	PRIMERO	SCHULZ,  Principios  del  Derecho  Romano.  Traducción  al  Español.  Primera  Ed.  1990. Madrid,  España,  Editorial  Ed.  Civit	COMPLEMENTARIA	1	1794	
Sociedad  y Derecho	PRIMERO	Periódicos  internacionales,  nacionales  y locales	OBLIGATORIA	0		0
Sociedad  y Derecho	PRIMERO	Programa  de  las Naciones  Unidas  para  el Medio  Ambiente  Oficina  Regional  para  América Latina.	COMPLEMENTARIA	0		0
Técnicas de Estudio e Investigación	PRIMERO	BERNARDO  CARRASCO,  José (1998) Como Aprender  Mejor:  estrategias  de Aprendizaje, Rialp.	OBLIGATORIA	1	11673	0
Técnicas de Estudio e Investigación	PRIMERO	 FERNÁNDEZ  RODRÍGUEZ,  Concepción  (1998) Aprender  a Estudiar:  Como resolver  las dificultades  en el estudio,  Pirámide.	OBLIGATORIA	2	12054	0
Técnicas de Estudio e Investigación	PRIMERO	LÓPEZ  REYES,  Alex. Estudio  y aprendizaje:  técnicas,  consejos  y más.  Ed. Mirbet.  2006	OBLIGATORIA	3	25077	0
Teoría General de la Norma Jurídica	PRIMERO	BOBBIO,  Norberto  ( 1987) Teoría  General  del Derecho,  Ed. Temis.	OBLIGATORIA	3 7  1 	2168-24921-27597	
Teoría General de la Norma Jurídica	PRIMERO	"DWORKIN,  Ronald  (2008)  ""El imperio  de la Justicia"",  Gedisa."	OBLIGATORIA	6  6 	15797 -23931	
Teoría General de la Norma Jurídica	PRIMERO	SQUELLA,  Agustín  (2014)  Introducción  al Derecho,  Ed. Jurídica  de Chile.	OBLIGATORIA	6	26358	
Teoría General de la Norma Jurídica	PRIMERO	BOBBIO,  Norberto  (1980)  Contribución  a la Teoría  del Derecho,  Femando  Torres  editor.	COMPLEMENTARIA	1	1326	0
Teoría General de la Norma Jurídica	PRIMERO	SQUELLA,  Agustín  (1981)  ¿Tenemos  Obligación  moral de obedecer  el Derecho?,  Edeval.	COMPLEMENTARIA	0		0
Teoría General de la Norma Jurídica	PRIMERO	DWORKIN, Ronald (1984) Los Derechos en Serio, Ed. Ariel.	COMPLEMENTARIA	3  2 	1729-23940	
Comunicación  y Discurso	SEGUNDO	BLÁZQUEZ FERNÁNDEZ, Niceto (1998) La ética en los medios. Instituto Internacional de Teología a Distancia.	OBLIGATORIA	0		0
Comunicación  y Discurso	SEGUNDO	COSTA, Joan.  (2001). La  comunicación en  acción:  informe sobre  la nueva  cultura de gestión. Piados.	OBLIGATORIA	0		0
Comunicación  y Discurso	SEGUNDO	GABILONDO PUJOL, A. ( 1990). Discurso en acción: Foucault y una ontología del presente.	OBLIGATORIA	8	26525	
Comunicación  y Discurso	SEGUNDO	BÉJAR HURTADO, M. (Ed.). (1991). Arte de hablar, o sea, retórica de las conversaciones: Se anaden los avisos de Isócrates a Demónico, traducidos del griego. Madrid: Gredos.	COMPLEMENTARIA	0		0
Comunicación  y Discurso	SEGUNDO	BONILLA, S (1194). Un modelo pragmático. Ensayo crítico sobre la teoría de la  relevancia. Thesis Doctoral. Universidad de Barcelona	COMPLEMENTARIA	0		0
Historia  del Derecho en Chile	SEGUNDO	BRAVO LIRA Bernardino (1993) Historia de las Instituciones Políticas de  Chile e  Hispanoamérica.  Ed. Andrés Bello.	OBLIGATORIA	15	9423	
Historia  del Derecho en Chile	SEGUNDO	BRAVO LIRA, Bernardino (1989) Derecho Común y Derecho Propio en el Nuevo Mundo. Ed. Jurídica de Chile.	OBLIGATORIA	12	2134	0
Historia  del Derecho en Chile	SEGUNDO	Salazar,  Gabriel,  Pinto  Julio.  Historia  Contemporáneo  de Chile. Editorial  Lom.  Santiago  1999	OBLIGATORIA	2 c	15428	
Historia  del Derecho en Chile	SEGUNDO	Gabriel, Pinto Julio. Historia Contemporáneo de Chile. Editorial Lom. Santiago 1999. en Biblioteca UDA	COMPLEMENTARIA	2	15428	
Razonamiento  y Argumentación  Jurídica	SEGUNDO	ATIENZA, Manuel (2006) Las razones del Derecho: teoría de la argumentación jurídica, Palestra.	OBLIGATORIA	11	22480	
Razonamiento  y Argumentación  Jurídica	SEGUNDO	COHEN, Morris y NAGEL Emest (2006) Introducción a la lógica y al Método Científico,	OBLIGATORIA	18	26357	
Razonamiento  y Argumentación  Jurídica	SEGUNDO	Soto,Carlos (2012) Sobre un concepto histórico de Ciencia. de  la epistemología actual a la dialéctica, Ed. LOM Fondo de Cultura Económica.	OBLIGATORIA	9	26349	0
Razonamiento  y Argumentación  Jurídica	SEGUNDO	"CORREIA,  Manuel  ""La lógica de Aristóteles"",  Ediciones Universidad Católica de Chile, Santiago, 2003."	COMPLEMENTARIA	1	18985	0
Razonamiento  y Argumentación  Jurídica	SEGUNDO	"SAUSSURE,  Ferdinand  de,  ""Curso  de  lingüística general"".  Editorial  Losada,  Buenos Aires, 1970"	COMPLEMENTARIA	2	4134	
Teoría del Estado	SEGUNDO	VERDUGO,  Mario  y  GARCÍA,  María  (2004)  Manual  de  Derecho  Político.  Instituci·~~  ....Políticas, Las Fuerzas Políticas y los Regímenes Políticos, Ed.  Jurídica de Chile.  39	OBLIGATORIA	42	2104	
Teoría del Estado	SEGUNDO	QUINZIO,  Jorge y BERNALES,  Gerardo  (2005)  Derecho  Político.  Ed LexisNexis.  13	OBLIGATORIA	13	21306	
Teoría del Estado	SEGUNDO	NOGUEIRA, Humberto  y  CUMPLIDO,  Francisco  (2001)  Instituciones  políticas  y  teoría constitucional.  Cuadernos  Universitarios:  Serie de Manuales.  UAB.	OBLIGATORIA	40	21310	
Teoría del Estado	SEGUNDO	DUVERGER,  Maurice  (1971)  Instituciones  Políticas  y Derecho  Constitucional,  Ed. Ariel.	COMPLEMENTARIA	0		0
Teoría del Estado	SEGUNDO	LÓPEZ,  Mario  ( 1994) Manual  de Derecho  Político,  Ed. Depalma.	COMPLEMENTARIA	0		0
Teoría  General  del Ordenamiento  Jurídico  y de la Ley	SEGUNDO	ALESSANDRI,  A, SOMARRIV  A, M,  y VODANOVIC,  A. Derecho  Civil.  Parte  preliminar  y general.  Ed.  Jurídica  de Chile.  1  O	OBLIGATORIA	16	10495	
Teoría  General  del Ordenamiento  Jurídico  y de la Ley	SEGUNDO	CLARO,  Luis,  Explicaciones  de Derecho  Civil chileno  y comparado.  Ed. Jurídica  de Chile.  16	OBLIGATORIA	16	3349	
Teoría  General  del Ordenamiento  Jurídico  y de la Ley	SEGUNDO	DUCCI,  Carlos  (1995)  Derecho  civil.  Parte general,  Editorial  Jurídica  de Chile.  07	OBLIGATORIA	12	2103	
Teoría  General  del Ordenamiento  Jurídico  y de la Ley	SEGUNDO	BARCIA,  Rodrigo  (2012)  Lecciones  de Derecho  Civil Chileno,  T.  1  Ed. Jurídica  de Chile.	COMPLEMENTARIA	16	23829	
Teoría  General  del Ordenamiento  Jurídico  y de la Ley	SEGUNDO	FIGUEROA,  Gonzalo  (1995)  Curso  de Derecho  Civil, Ed.  Jurídica  de Chile.	COMPLEMENTARIA	59	1364	
Teoría y Política Económica	SEGUNDO	SEPÚLVEDA, César (1995). Derecho Económico l. Nociones de política económica previas al estudio jurídico. Ed.  Universidad Católica de Chile.	OBLIGATORIA	4	5306	0
Teoría y Política Económica	SEGUNDO	MOCHÓN, Francisco y  BEKER,  Alberto (2008),  Economía, Principios y  Aplicaciones.  MeGraw Hill.	OBLIGATORIA	9	26353	
Teoría y Política Económica	SEGUNDO	 BEKER y MOCHÓN (2000). Economía: Elementos de micro y macroeconomía. Me Graw Hill	OBLIGATORIA	1	15741	0
Teoría y Política Económica	SEGUNDO	Wonnacott y Wonnacott (1996). Economía. Me Graw Hill.	COMPLEMENTARIA	3	5386	
Teoría y Política Económica	SEGUNDO	Larroulet y Mochón (2003).  Economía. Me Graw Hill.	COMPLEMENTARIA	57	18209	
Derecho  del Consumidor	TERCERO	AGUIRREZABAL  GRÜNSTEIN,  Maite.  (2014).  Defensa  de los consumidores  y acceso  a la justicia.  Thompson  Reuters.	OBLIGATORIA	10	25752	
Derecho  del Consumidor	TERCERO	ISLER  SOTO,  Erika.  (2013).  El producto  defectuoso  en la Ley  19.496.  Librotecnia. 	OBLIGATORIA	3	26231	0
Derecho  del Consumidor	TERCERO	SANDOV AL LÓPEZ, Ricardo (2005). Derecho del Consumidor. Ed. Jurídica Chile.	OBLIGATORIA	4	21319	
Derecho  del Consumidor	TERCERO	Blackwell,  Miniard  y Engel. (2012) Comportamiento del Consumidor. México. Thompson. Schiffman, Leon. (2005) Comportamiento del consumidor. México. Pearson Educación.	COMPLEMENTARIA	1	19325	0
Derecho Internacional e Integración	TERCERO	GAMBOA  SERAZZI,  Fernando.  (2003)  Tratado  de  Derecho  Internacional  Público.  Ed. LexisNexis.	OBLIGATORIA	1	18548	
Derecho Internacional e Integración	TERCERO	 INFANTE  CAFFI,  María  Teresa  [ et al.] ( 1995) Solución judicial  de controversias:  El derecho internacional  los tribunales  inter. e internos.  IEI.	OBLIGATORIA	4	5510	
Derecho Internacional e Integración	TERCERO	 BENADA V A CATT AN, Santiago  ( 1997) Derecho  Internacional Público.  Ed. Jurídica  Chile.	OBLIGATORIA	7	8564	
Derecho Internacional e Integración	TERCERO	Sistema  jurídico  y  Derechos  Humanos.  El  Derecho  nacional y  las  obligaciones internacionales  de Chile  en materia  de Derechos  Humanos.  Cecilia  Medina  Quiroga  y otros. Ed. Alfabeta,  1996.	COMPLEMENTARIA	5	7581	
Derecho Internacional e Integración	TERCERO	Mercosur:  Integración  y Derecho.  Roberto  Diaz Ruiz.  Ciudad  Argentina,  1998.	COMPLEMENTARIA	1	10693	0
Introducción  al Derecho  Procesal	TERCERO	COLOMBO CAMPBELL,  Juan  (1991)  La jurisdicción  en  el  derecho  chileno:  un  aporte  al estudio  del conflicto  y sus formas  de solución.  Ed.  jurídica  de Chile	OBLIGATORIA	19	2086	
Introducción  al Derecho  Procesal	TERCERO	PÉREZ RAGONE, Álvaro - NÚÑEZ OJEDA, Raúl (2013) Manual del derecho procesal civil: parte general. Legal Publishing	OBLIGATORIA	15	24947	
Introducción  al Derecho  Procesal	TERCERO	GUILHERME  MARINONI,  Luiz  [et  al.]  (2010)  Fundamentos  del  proceso  civil:  hacia  una teoría de la adjudicación.  Thomson  Reuters.	OBLIGATORIA	14	23728	
Introducción  al Derecho  Procesal	TERCERO	De la Oliva  SANTOS,  Andrés  (2004).Derecho  procesal:  introducción.  Cen. Est. Ramón  Aceres. 	COMPLEMENTARIA	2	22246	
Introducción  al Derecho  Procesal	TERCERO	LANA TA FUENZALIDA, Gabriela. (2011) Manual de derecho procesal Thomson Reuters	COMPLEMENTARIA	0		0
Pensamiento  Crítico	TERCERO	Boisvert,  J.  (2004).  La formación  del pensamiento  crítico.  Teoría  y práctica.  Fondo  de cultura económica.  P.p 29 -  55	OBLIGATORIA	0		0
Régimen Jurídico  de la Economía y de la Competencia	TERCERO	Fermandois,  Arturo  (2006).  Derecho  Constitucional  Económico.  Ediciones  Universidad  Católica de Chile.	OBLIGATORIA	8	22059	
Régimen Jurídico  de la Economía y de la Competencia	TERCERO	González,  Rodrigo  (2005)  El recurso  de amparo  económico.  Editorial  Jurídica  Congreso.	OBLIGATORIA	0		0
Régimen Jurídico  de la Economía y de la Competencia	TERCERO	Ruiz Tagle,  Carlos  (2010)  Curso  de derecho  Económico.  Librotecnia	OBLIGATORIA	4	23935	
Régimen Jurídico  de la Economía y de la Competencia	TERCERO	Jaedelung,  John ( 1999). Recurso  de amparo  económico.  Librotecnia.	COMPLEMENTARIA	1	15767	0
Régimen Jurídico  de la Economía y de la Competencia	TERCERO	Valdés,  Domingo  (1992).  Discriminación  arbitraria  en el derecho  económico.  Ed. Conosur	COMPLEMENTARIA	4	8583	0
Sistema Constitucional  Chileno	TERCERO	NOGUEIRA ALCALÁ,  HUMBERTO  (2010)  DERECHOS  FUNDAMENTALES  Y  GARANTÍAS CONSTITUCIONALES,  LIBROTECNIA.	OBLIGATORIA	4	23918	
Sistema Constitucional  Chileno	TERCERO	CEA EGAÑA,  JOSÉ LUIS (2015) DERECHO  CONSTITUCIONAL  CHILENO,  ED.  UC. (T.  Ill)	OBLIGATORIA	20	26230	
Sistema Constitucional  Chileno	TERCERO	NOGUEIRA,  HUMBERTO  Y CUMPLIDO,  FRANCISCO  (2001)  INSTITUCIONES  POLÍTICAS  Y TEORÍA  CONSTITUCIONAL.  U. TALCA.	OBLIGATORIA	40	21310	
Sistema Constitucional  Chileno	TERCERO	"GARROTE,  EMILIO (2014)  ""Derechos  Sociales  y  su justiciabilidad  una  tarea  pendiente ¿Del  Constituyente  o  del  Legislador?"",  en  Estudios  para  una  Nueva  Constitución,  Edit. Metropolitana,  pp. 633-652."	COMPLEMENTARIA	0		0
Sistema Constitucional  Chileno	TERCERO	JIMÉNEZ  LARRAÍN,  Fernando  y  JIMÉNEZ  MOOSLI,  Fernando  (2014)  Derecho Constitucional.  Univ.  Católica  de la Stma. Concepción.	COMPLEMENTARIA	8	26229	
Teoría  General  del Sujeto  de Derecho  y del Acto  Jurídico	TERCERO	"ALESSANDRI,  SOMARRIV  A,  VODANOVIC.  ""Derecho  Civil.  Parte preliminar y  general"".  Tomos  1  y JI.  Editorial Jurídica Conosur, 1990."	OBLIGATORIA	18	1906	
Teoría  General  del Sujeto  de Derecho  y del Acto  Jurídico	TERCERO	"BARCIA L., RODRIGO  ""Lecciones de Derecho Civil Chileno"", Editorial  Jurídica de Chile, 2012."	OBLIGATORIA	16	23829	
Teoría  General  del Sujeto  de Derecho  y del Acto  Jurídico	TERCERO	"DUCCI CLARO,  CARLOS. ""Derecho  civil.  Parte general"".  Editorial Juridica de  Chile,  1995."	OBLIGATORIA	12	2103	
Teoría  General  del Sujeto  de Derecho  y del Acto  Jurídico	TERCERO	"ALESSANDRI  B.,  ARTURO  ""La  Nulidad y  la  Rescisión  en  el Derecho  Civil chileno"", Imprenta Universitaria,  Santiago."	COMPLEMENTARIA	16	2362	0
Teoría  General  del Sujeto  de Derecho  y del Acto  Jurídico	TERCERO	"DUCCI  C.,  CARLOS  ""Interpretación  Jurídica"",  Editorial  Jurídica  de  Chile, Santiago."	COMPLEMENTARIA	5	3461	0
Teoría  General  del Sujeto  de Derecho  y del Acto  Jurídico	TERCERO	"FIGUEROA Y.,  GONZALO  ""El  patrimonio"",  Editorial  Jurídica  de  Chile, Santiago."	COMPLEMENTARIA	20	8998	
Bases  del Derecho  Penal	CUARTO	GARRIDO MONTT, Mario. (2005). Derecho Penal, Parte General, Ed. Jurídica de Chile.	OBLIGATORIA	4	21042	0
Bases  del Derecho  Penal	CUARTO	CURY URZUA, Enrique (2011). Derecho Penal, Parte General. Ediciones UC.	OBLIGATORIA	4	24192	
Bases  del Derecho  Penal	CUARTO	POLITOFF, S.  MATUS, P. RAMIREZ, M. (2014).  Lecciones de Derecho Penal Chileno, Ed. Jurídica de Chile	OBLIGATORIA	2	25378	
Bases  del Derecho  Penal	CUARTO	SILVA SÁNCHEZ, Jesús-María.(2012) Aproximaciones al derecho penal contemporánea B de F. Montevideo- Buenos Aires.	COMPLEMENTARIA	5	24917	0
Bases  del Derecho  Penal	CUARTO	DURAN,  Mario  (2006).  Introducción  a  la  ciencia  jurídico-penal. Editorial  Jurídica  de Santiago.	COMPLEMENTARIA	8	18685	
Derecho y Actividad Económica	CUARTO	Sandoval  López  Ricardo  (2005).  Derecho  del Consumidor.  Editorial  Jurídica  de Chile.	OBLIGATORIA	4	21319	
Derecho y Actividad Económica	CUARTO	Mayorga,  Morales  y  Polanco  (201 O).  Inversión  extranjera.  Régimen  jurídico  y  solución de controversias.  Ed. Abeledo  Perrot.  Santiago.	OBLIGATORIA	0		0
Derecho y Actividad Económica	CUARTO	Ruiz Tagle,  Carlos  (201 O) Curso  de derecho  Económico.  Librotecnia.	OBLIGATORIA	4	23935	
Derecho y Actividad Económica	CUARTO	Pozo Silva,  Nelson.  (2014)  Derecho  penal económico:  Delitos  bancarios.  Líbrotecnia.	COMPLEMENTARIA	3	25348	0
Derecho y Actividad Económica	CUARTO	Blackwell,  Miniard  y Engel.  (2012)  Comportamiento  del Consumidor.  México.  Thompson.	COMPLEMENTARIA	1	19325	0
Disposiciones Comunes a Todo Procedimiento	CUARTO	STOEHREL  MAES, Carlos.  (2008)  De  las disposiciones  comunes  a todo  procedimiento  y de  los incidentes.  Santiago,  Editorial  Jurídica  de Chile.	OBLIGATORIA	16	5129	
Disposiciones Comunes a Todo Procedimiento	CUARTO	ROMERO  SEGUEL,  Alejandro.  (2014)  Curso de Derecho procesal civil, t. 1  Santiago, Thompson Reuters,	OBLIGATORIA	12	23872	
Disposiciones Comunes a Todo Procedimiento	CUARTO	PÉREZ RAGONE, Álvaro- NÚÑEZ OJEDA, Raúl. (2013) Manual de derecho procesal civil: parte general Santiago, Legal Publishing	OBLIGATORIA	13	24947	
Disposiciones Comunes a Todo Procedimiento	CUARTO	CASARINO  VITERBO,  Mario. (201O)  Manual de Derecho procesal.  Santiago, Ed. Jurídica de Chile.	COMPLEMENTARIA	6	22554	
Disposiciones Comunes a Todo Procedimiento	CUARTO	ORELLANA TORRES, Fernando. (2012) Manual de Derecho procesal, t. 1  Santiago, Librotecnia.	COMPLEMENTARIA	8	27286	
Pensamiento Complejo	CUARTO	GARCÍA,  ROLANDO (2006)  Sistemas  complejos.  Barcelona.  Gedisa	OBLIGATORIA	24	26521	
Pensamiento Complejo	CUARTO	MORIN,  EDGAR  (2003):  Introducción  al  pensamiento  complejo.  Barcelona.  Gedisa.	OBLIGATORIA	24	26526	
Pensamiento Complejo	CUARTO	SOTOLONGO,  PEDRO,  DELGADO,  CARLOS,  BOLAÑA,  MARlSA,  (2006):  La revolución contemporánea  del  saber  y  la  complejidad  social: Hacia  unas  ciencias  sociales  de  nuevo  tipo, CLACSO,  Buenos  Aires.	OBLIGATORIA	1	25762	0
Pensamiento Complejo	CUARTO	GÓMEZ,  Taeli  (2016)  La crisis  ecosocial  y su  manifestación  como  epistemología.  Ed.  Académica Española.	COMPLEMENTARIA	0		0
Pensamiento Complejo	CUARTO	MORIN,  EDGAR.  ( 1999) Los siete saberes  necesarios  a la  educación  del futuro.  UNESCO	COMPLEMENTARIA	3	26792	
Teoría  de los Bienes	CUARTO	DANIEL PEÑAILILLO ARÉVALO, Los Bienes, la propiedad y otros derechos reales. Ed.Jurídica de Chile.	OBLIGATORIA	9	26134	
Teoría  de los Bienes	CUARTO	GONZÁLO  RUZ  LÁRTIGA,  Explicaciones  de  Derecho  Civil,  Tomo  III  Bienes. LegalPublishing Chile.	OBLIGATORIA	7	26534	
Teoría  de los Bienes	CUARTO	HERNÁN TRONCOSO LARRONDE, De los Bienes. LegalPublishing Chile.	OBLIGATORIA	0		0
Teoría  de los Bienes	CUARTO	MINISTERIO DE JUSTICIA, Código Civil. Ed.  Jurídica de Chile	OBLIGATORIA	1	18545	0
Teoría  de los Bienes	CUARTO	ALESSANDRJ, SOMARRIVA Y VODANOVIC,  Tratado  de  los Derecho Reales. Ed. Jurídica de Chile.	COMPLEMENTARIA	21	2050	
Teoría  Jurídica  de los Derechos  Humanos	CUARTO	MEDINA QUIROGA, CECILIA Y NASH ROJAS, CLAUDIO; Sistema  Interamericano  de  Derechos Humanos: Introducción  a  sus  mecanismos  de  protección,  Universidad  de  Chile,  Facultad  de Derecho,  Centro  de Derechos  Humanos,  Segunda  edic.  2011.	OBLIGATORIA	0		0
Teoría  Jurídica  de los Derechos  Humanos	CUARTO	NASH ROJAS, CLAUDIO; Derecho  Internacional  de  los Derechos  Humanos  en Chile,  Universidad de Chile,  Facultad  de Derecho,  Centro  de Derechos  Humanos,  Santiago,  Chile,  2012.	OBLIGATORIA	0		0
Teoría  Jurídica  de los Derechos  Humanos	CUARTO	ESPEJO Y., NICOLAS Y LEIVA G., CARLA; Digesto  de Jurisprudencia  de la Corte Interamericana  de Derechos  Humanos,  Thomson-Reuters.  Edición  Grandes  Obras.  Santiago  de Chile,  2012.	COMPLEMENTARIA	3	24926	
Teoría  Jurídica  de los Derechos  Humanos	CUARTO	HUBNER  GALLO,  JORGE,  Los  derechos  humanos:  historia-fundamento-efectividad,  Editorial Jurídica  de Chile,  Santiago,  1994.	COMPLEMENTARIA	9	5195	
Teoría  Jurídica  de los Derechos  Humanos	CUARTO	MEDINA QUIROGA, CECILIA y  MERA FIGUEROA, JORGE; Sistema  Jurídico  y Derechos  Humanos: El Derecho  Nacional  y las obligaciones  internacionales  de Chile en materia  de Derechos  Humanos, Editorial  Alfabeta,  1996,  Santiago,  Chile.	COMPLEMENTARIA	5	7581	
Bases del Derecho Administrativo	QUINTO	BERMÚDEZ SOTO, Jorge (2011) Derecho administrativo general. Abeledo Perrot.	OBLIGATORIA	6	23933	
Bases del Derecho Administrativo	QUINTO	SOTO KLOSS, Eduardo (2012) Derecho administrativo: Temas Fundamentales. Abeledo Perrot.	OBLIGATORIA	15	24925	
Bases del Derecho Administrativo	QUINTO	 PANTOJA BAUZA, Rolando (1996) El derecho administrativo: concepto, características, sistematización, prospección. Ed. Jurídica de Chile.	OBLIGATORIA	10	5396	
Bases del Derecho Administrativo	QUINTO	CORDERO VEGA, Luis Alberto (2003) El procedimiento administrativo. Ed. LexisNexis.	COMPLEMENTARIA	8	21315	
Bases del Derecho Administrativo	QUINTO	 CELIZ DANZINGER, Gabriel (2016)Contratos Administrativos. Ed. El Jurista.	COMPLEMENTARIA	4	26223	
Complejidad y Derecho	QUINTO	GARCÍA, Rolando (2006) Sistemas complejos. Gedisa.	OBLIGATORIA	                  24                     26521                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               		0
Complejidad y Derecho	QUINTO	GRÜN, Ernesto ( 1995) Una visión sistémica del Derecho. Abeledo-Perrot.	OBLIGATORIA	1	24853	0
Complejidad y Derecho	QUINTO	MORIN, Edgar (2003): Introducción al pensamiento complejo, Gedisa.	OBLIGATORIA	24	26526	
Complejidad y Derecho	QUINTO	GÓMEZ,  Taeli  (2016)  La  crisis  ecosocial  y  su  manifestación  como  epistemología.  Ed. Académica  Española.	COMPLEMENTARIA	0		0
Complejidad y Derecho	QUINTO	SOTOLONGO,  Luis;  DELGADO,  Carlos  (2006):  La revolución  contemporánea  del  saber  y la complejidad social:  Hacia  unas  ciencias  sociales  de  nuevo  tipo,  CLACSO. http://bibliotecavirtual.clacso.org.ar/ar/libros/campus/soto/soto.html.	COMPLEMENTARIA	1	25762	0
Derecho  Individual  del Trabajo	QUINTO	THAYER, William. NOVOA, Patricio(2014) Manual de Derecho del Trabajo: Derecho	OBLIGATORIA	12	25332	
Derecho  Individual  del Trabajo	QUINTO	GAMONAL  CONTRERAS,  Sergio  (2011)  Fundamentos  de derecho  laboral.  AbeledoPerrot.	OBLIGATORIA	4	23827	
Derecho  Individual  del Trabajo	QUINTO	LANA TA FUENZALIDA,  Gabriela  (2011)  El sistema  de recursos  en el proceso  laboral chileno.  LegalPublishing.	COMPLEMENTARIA	5	25873	0
Derecho  Individual  del Trabajo	QUINTO	UGARTE  CATALDO,  José (2011)  Derechos,  trabajo  y privacidad.  LegalPublishing.	COMPLEMENTARIA	4	23814	
Inglés I	QUINTO					0
Proceso  Civil  Ordinario	QUINTO	PÉREZ RAGONE, Álvaro y Núñez Ojeda, Raúl (2014) Manual de Derecho procesal civil: Proceso ordinario de mayor cuantía, Thomsom Reuter.	OBLIGATORIA	5	26225	
Proceso  Civil  Ordinario	QUINTO	RODRÍGUEZ PAPIC, Ignacio (1995) Procedimiento civil: el juicio  ordinario de mayor cuantía, Ed. Jurídica de Chile. 13	OBLIGATORIA	14	5731	
Proceso  Civil  Ordinario	QUINTO	BORDALÍ, Andrés, CORTEZ, Gonzalo, PALOMO, Diego (2014) Proceso civil. El juicio ordinario de mayor cuantía. Thomson Reuter.	OBLIGATORIA	8	26527	
Proceso  Civil  Ordinario	QUINTO	ROMERO SEGÜEL, Alejandro (2014) Curso de Derecho procesal civil, T. III Thomsom Reuters.	COMPLEMENTARIA	12	23872	
Proceso  Civil  Ordinario	QUINTO	ASARINO VITERBO, Mario (1994) Manual de Derecho rocesal. Ed.jurídica de Chile	COMPLEMENTARIA	6	22554	
Teoría  de las Obligaciones	QUINTO	ABELIUK MANASEVICH, René  (1993) Las Obligaciones. Ed.  Jurídica de Chile.	OBLIGATORIA	22	8549	
